Ship_Mode,Ship_Date,Ship_id
REGULAR AIR,03-02-2011,SHP_4600
REGULAR AIR,01-01-2012,SHP_4601
REGULAR AIR,11-03-2012,SHP_4602
REGULAR AIR,09-03-2012,SHP_4603
DELIVERY TRUCK,16-12-2011,SHP_4604
REGULAR AIR,18-01-2009,SHP_4605
REGULAR AIR,29-11-2011,SHP_4606
REGULAR AIR,18-07-2009,SHP_4607
REGULAR AIR,27-07-2010,SHP_4608
REGULAR AIR,22-07-2010,SHP_4609
DELIVERY TRUCK,27-07-2010,SHP_4610
EXPRESS AIR,17-04-2010,SHP_4611
REGULAR AIR,17-04-2010,SHP_4612
REGULAR AIR,16-04-2010,SHP_4613
DELIVERY TRUCK,17-03-2011,SHP_4614
EXPRESS AIR,18-03-2011,SHP_4615
REGULAR AIR,29-11-2012,SHP_4616
DELIVERY TRUCK,04-01-2011,SHP_4617
DELIVERY TRUCK,15-04-2012,SHP_4618
REGULAR AIR,24-08-2009,SHP_4619
DELIVERY TRUCK,23-08-2009,SHP_4620
REGULAR AIR,28-03-2011,SHP_4621
DELIVERY TRUCK,08-02-2012,SHP_4622
REGULAR AIR,07-05-2009,SHP_4623
EXPRESS AIR,27-01-2009,SHP_4624
DELIVERY TRUCK,27-01-2009,SHP_4625
REGULAR AIR,27-01-2009,SHP_4626
REGULAR AIR,20-03-2012,SHP_4627
REGULAR AIR,28-05-2010,SHP_4628
REGULAR AIR,11-05-2012,SHP_4629
REGULAR AIR,05-12-2010,SHP_4630
REGULAR AIR,15-01-2009,SHP_4631
REGULAR AIR,06-01-2009,SHP_4632
REGULAR AIR,25-11-2010,SHP_4633
REGULAR AIR,21-11-2011,SHP_4634
REGULAR AIR,20-11-2011,SHP_4635
REGULAR AIR,10-11-2009,SHP_4636
REGULAR AIR,23-04-2011,SHP_4637
REGULAR AIR,22-04-2011,SHP_4638
REGULAR AIR,01-10-2012,SHP_4639
EXPRESS AIR,21-09-2011,SHP_4640
REGULAR AIR,12-12-2012,SHP_4641
REGULAR AIR,05-02-2009,SHP_4642
REGULAR AIR,22-05-2011,SHP_4643
REGULAR AIR,13-05-2009,SHP_4644
REGULAR AIR,14-05-2009,SHP_4645
REGULAR AIR,29-10-2011,SHP_4646
REGULAR AIR,09-07-2011,SHP_4647
REGULAR AIR,12-07-2012,SHP_4648
REGULAR AIR,06-11-2009,SHP_4649
EXPRESS AIR,04-11-2009,SHP_4650
REGULAR AIR,21-10-2009,SHP_4651
REGULAR AIR,01-03-2011,SHP_4652
REGULAR AIR,28-08-2010,SHP_4653
REGULAR AIR,02-05-2010,SHP_4654
REGULAR AIR,30-04-2010,SHP_4655
REGULAR AIR,05-01-2010,SHP_4656
REGULAR AIR,04-01-2010,SHP_4657
REGULAR AIR,03-01-2010,SHP_4658
REGULAR AIR,02-04-2009,SHP_4659
DELIVERY TRUCK,29-06-2012,SHP_4660
REGULAR AIR,17-06-2011,SHP_4661
EXPRESS AIR,18-06-2011,SHP_4662
REGULAR AIR,14-08-2012,SHP_4663
REGULAR AIR,12-04-2010,SHP_4664
REGULAR AIR,07-10-2012,SHP_4665
REGULAR AIR,30-07-2011,SHP_4666
REGULAR AIR,17-05-2012,SHP_4667
DELIVERY TRUCK,20-11-2012,SHP_4668
REGULAR AIR,20-11-2012,SHP_4669
REGULAR AIR,11-02-2009,SHP_4670
EXPRESS AIR,18-10-2009,SHP_4671
REGULAR AIR,04-01-2012,SHP_4672
DELIVERY TRUCK,07-01-2012,SHP_4673
REGULAR AIR,10-09-2012,SHP_4674
REGULAR AIR,17-07-2010,SHP_4675
REGULAR AIR,30-10-2009,SHP_4676
REGULAR AIR,21-11-2011,SHP_4677
REGULAR AIR,13-10-2010,SHP_4678
REGULAR AIR,20-11-2011,SHP_4679
DELIVERY TRUCK,20-11-2011,SHP_4680
DELIVERY TRUCK,02-02-2012,SHP_4681
REGULAR AIR,30-01-2012,SHP_4682
REGULAR AIR,08-01-2010,SHP_4683
REGULAR AIR,07-01-2010,SHP_4684
REGULAR AIR,20-01-2012,SHP_4685
REGULAR AIR,20-09-2012,SHP_4686
REGULAR AIR,15-08-2010,SHP_4687
REGULAR AIR,14-08-2010,SHP_4688
REGULAR AIR,01-09-2009,SHP_4689
REGULAR AIR,14-10-2011,SHP_4690
REGULAR AIR,26-11-2012,SHP_4691
REGULAR AIR,29-04-2012,SHP_4692
REGULAR AIR,28-04-2012,SHP_4693
REGULAR AIR,24-02-2011,SHP_4694
REGULAR AIR,30-04-2010,SHP_4695
REGULAR AIR,28-12-2012,SHP_4696
REGULAR AIR,29-12-2012,SHP_4697
REGULAR AIR,31-07-2010,SHP_4698
REGULAR AIR,08-04-2009,SHP_4699
REGULAR AIR,11-03-2009,SHP_4700
REGULAR AIR,12-03-2009,SHP_4701
EXPRESS AIR,20-02-2009,SHP_4702
REGULAR AIR,20-02-2009,SHP_4703
REGULAR AIR,04-04-2012,SHP_4704
REGULAR AIR,30-11-2010,SHP_4705
DELIVERY TRUCK,30-11-2010,SHP_4706
REGULAR AIR,01-12-2010,SHP_4707
REGULAR AIR,01-06-2009,SHP_4708
REGULAR AIR,02-06-2009,SHP_4709
REGULAR AIR,03-12-2012,SHP_4710
EXPRESS AIR,19-11-2011,SHP_4711
REGULAR AIR,06-02-2009,SHP_4712
REGULAR AIR,12-08-2011,SHP_4713
DELIVERY TRUCK,10-08-2011,SHP_4714
EXPRESS AIR,21-04-2009,SHP_4715
REGULAR AIR,02-11-2010,SHP_4716
REGULAR AIR,21-05-2010,SHP_4717
REGULAR AIR,06-09-2010,SHP_4718
REGULAR AIR,20-10-2010,SHP_4719
REGULAR AIR,07-06-2012,SHP_4720
DELIVERY TRUCK,29-03-2012,SHP_4721
REGULAR AIR,31-03-2012,SHP_4722
REGULAR AIR,12-07-2009,SHP_4723
REGULAR AIR,11-11-2009,SHP_4724
REGULAR AIR,01-04-2012,SHP_4725
REGULAR AIR,11-07-2009,SHP_4726
REGULAR AIR,09-07-2009,SHP_4727
REGULAR AIR,12-06-2011,SHP_4728
REGULAR AIR,26-03-2009,SHP_4729
REGULAR AIR,28-03-2009,SHP_4730
REGULAR AIR,04-07-2009,SHP_4731
DELIVERY TRUCK,04-07-2009,SHP_4732
REGULAR AIR,21-01-2009,SHP_4733
REGULAR AIR,22-12-2011,SHP_4734
DELIVERY TRUCK,20-06-2011,SHP_4735
REGULAR AIR,03-11-2009,SHP_4736
DELIVERY TRUCK,30-04-2011,SHP_4737
EXPRESS AIR,14-09-2011,SHP_4738
REGULAR AIR,19-12-2012,SHP_4739
REGULAR AIR,15-04-2012,SHP_4740
DELIVERY TRUCK,15-04-2012,SHP_4741
DELIVERY TRUCK,07-12-2012,SHP_4742
EXPRESS AIR,06-11-2009,SHP_4743
REGULAR AIR,06-11-2009,SHP_4744
EXPRESS AIR,22-01-2012,SHP_4745
REGULAR AIR,13-10-2009,SHP_4746
REGULAR AIR,26-05-2011,SHP_4747
REGULAR AIR,13-03-2012,SHP_4748
DELIVERY TRUCK,07-03-2012,SHP_4749
REGULAR AIR,06-03-2012,SHP_4750
REGULAR AIR,11-06-2012,SHP_4751
REGULAR AIR,12-06-2012,SHP_4752
DELIVERY TRUCK,12-06-2012,SHP_4753
REGULAR AIR,27-02-2011,SHP_4754
REGULAR AIR,02-11-2009,SHP_4755
REGULAR AIR,15-11-2010,SHP_4756
REGULAR AIR,03-05-2010,SHP_4757
REGULAR AIR,02-05-2010,SHP_4758
REGULAR AIR,09-02-2012,SHP_4759
EXPRESS AIR,05-03-2010,SHP_4760
REGULAR AIR,06-03-2010,SHP_4761
REGULAR AIR,10-08-2010,SHP_4762
REGULAR AIR,12-02-2009,SHP_4763
REGULAR AIR,15-04-2012,SHP_4764
REGULAR AIR,23-06-2011,SHP_4765
EXPRESS AIR,22-06-2011,SHP_4766
REGULAR AIR,20-11-2010,SHP_4767
REGULAR AIR,30-12-2012,SHP_4768
REGULAR AIR,09-06-2010,SHP_4769
REGULAR AIR,08-06-2010,SHP_4770
REGULAR AIR,24-09-2012,SHP_4771
REGULAR AIR,25-09-2012,SHP_4772
REGULAR AIR,12-04-2012,SHP_4773
REGULAR AIR,26-09-2011,SHP_4774
REGULAR AIR,12-08-2012,SHP_4775
DELIVERY TRUCK,04-03-2009,SHP_4776
REGULAR AIR,17-01-2011,SHP_4777
EXPRESS AIR,17-01-2011,SHP_4778
DELIVERY TRUCK,17-01-2011,SHP_4779
REGULAR AIR,18-06-2010,SHP_4780
REGULAR AIR,16-03-2009,SHP_4781
DELIVERY TRUCK,03-07-2009,SHP_4782
REGULAR AIR,04-07-2009,SHP_4783
REGULAR AIR,03-08-2011,SHP_4784
REGULAR AIR,26-02-2011,SHP_4785
REGULAR AIR,27-02-2011,SHP_4786
REGULAR AIR,17-07-2009,SHP_4787
REGULAR AIR,14-09-2009,SHP_4788
EXPRESS AIR,30-01-2012,SHP_4789
REGULAR AIR,29-01-2012,SHP_4790
REGULAR AIR,08-03-2010,SHP_4791
REGULAR AIR,18-11-2011,SHP_4792
DELIVERY TRUCK,19-10-2011,SHP_4793
REGULAR AIR,01-08-2012,SHP_4794
DELIVERY TRUCK,13-02-2009,SHP_4795
REGULAR AIR,27-11-2012,SHP_4796
DELIVERY TRUCK,14-12-2010,SHP_4797
REGULAR AIR,08-08-2009,SHP_4798
REGULAR AIR,31-10-2012,SHP_4799
REGULAR AIR,20-07-2011,SHP_4800
EXPRESS AIR,31-05-2012,SHP_4801
REGULAR AIR,26-02-2009,SHP_4802
REGULAR AIR,14-08-2011,SHP_4803
REGULAR AIR,17-08-2011,SHP_4804
DELIVERY TRUCK,29-07-2011,SHP_4805
REGULAR AIR,12-03-2011,SHP_4806
REGULAR AIR,21-01-2011,SHP_4807
REGULAR AIR,21-07-2010,SHP_4808
EXPRESS AIR,06-12-2009,SHP_4809
REGULAR AIR,06-12-2009,SHP_4810
REGULAR AIR,13-05-2012,SHP_4811
REGULAR AIR,02-07-2011,SHP_4812
REGULAR AIR,30-09-2011,SHP_4813
REGULAR AIR,13-03-2011,SHP_4814
REGULAR AIR,20-06-2010,SHP_4815
REGULAR AIR,14-03-2011,SHP_4816
REGULAR AIR,18-01-2012,SHP_4817
DELIVERY TRUCK,22-01-2012,SHP_4818
REGULAR AIR,25-01-2012,SHP_4819
REGULAR AIR,26-08-2011,SHP_4820
REGULAR AIR,13-11-2009,SHP_4821
REGULAR AIR,03-06-2011,SHP_4822
DELIVERY TRUCK,03-06-2011,SHP_4823
EXPRESS AIR,11-04-2011,SHP_4824
EXPRESS AIR,10-04-2011,SHP_4825
REGULAR AIR,07-03-2012,SHP_4826
REGULAR AIR,03-12-2009,SHP_4827
EXPRESS AIR,06-07-2011,SHP_4828
REGULAR AIR,05-07-2011,SHP_4829
REGULAR AIR,17-02-2009,SHP_4830
REGULAR AIR,25-01-2009,SHP_4831
EXPRESS AIR,04-01-2011,SHP_4832
REGULAR AIR,16-09-2009,SHP_4833
DELIVERY TRUCK,29-06-2010,SHP_4834
REGULAR AIR,09-08-2011,SHP_4835
REGULAR AIR,15-02-2012,SHP_4836
REGULAR AIR,17-02-2012,SHP_4837
EXPRESS AIR,19-09-2009,SHP_4838
REGULAR AIR,20-09-2009,SHP_4839
REGULAR AIR,03-09-2009,SHP_4840
REGULAR AIR,02-09-2009,SHP_4841
REGULAR AIR,15-12-2009,SHP_4842
REGULAR AIR,15-10-2009,SHP_4843
REGULAR AIR,12-10-2009,SHP_4844
REGULAR AIR,10-10-2009,SHP_4845
REGULAR AIR,09-02-2011,SHP_4846
REGULAR AIR,08-02-2011,SHP_4847
EXPRESS AIR,10-12-2011,SHP_4848
REGULAR AIR,09-12-2011,SHP_4849
EXPRESS AIR,14-04-2009,SHP_4850
REGULAR AIR,21-10-2010,SHP_4851
REGULAR AIR,24-01-2009,SHP_4852
DELIVERY TRUCK,23-01-2009,SHP_4853
DELIVERY TRUCK,06-10-2012,SHP_4854
REGULAR AIR,23-10-2011,SHP_4855
REGULAR AIR,10-03-2012,SHP_4856
REGULAR AIR,08-03-2012,SHP_4857
REGULAR AIR,02-10-2011,SHP_4858
REGULAR AIR,20-11-2009,SHP_4859
REGULAR AIR,22-07-2009,SHP_4860
REGULAR AIR,20-02-2010,SHP_4861
EXPRESS AIR,09-05-2012,SHP_4862
REGULAR AIR,10-05-2012,SHP_4863
REGULAR AIR,13-02-2009,SHP_4864
DELIVERY TRUCK,24-07-2012,SHP_4865
REGULAR AIR,26-05-2012,SHP_4866
REGULAR AIR,18-08-2010,SHP_4867
REGULAR AIR,20-08-2010,SHP_4868
EXPRESS AIR,01-03-2009,SHP_4869
REGULAR AIR,11-03-2011,SHP_4870
EXPRESS AIR,22-02-2009,SHP_4871
REGULAR AIR,01-04-2011,SHP_4872
EXPRESS AIR,03-01-2010,SHP_4873
REGULAR AIR,31-08-2012,SHP_4874
DELIVERY TRUCK,09-12-2009,SHP_4875
REGULAR AIR,01-11-2012,SHP_4876
DELIVERY TRUCK,15-01-2011,SHP_4877
EXPRESS AIR,16-01-2011,SHP_4878
REGULAR AIR,17-01-2011,SHP_4879
REGULAR AIR,30-12-2010,SHP_4880
REGULAR AIR,29-12-2010,SHP_4881
REGULAR AIR,19-05-2011,SHP_4882
EXPRESS AIR,21-05-2011,SHP_4883
REGULAR AIR,06-07-2009,SHP_4884
REGULAR AIR,31-05-2009,SHP_4885
REGULAR AIR,05-05-2012,SHP_4886
REGULAR AIR,07-05-2012,SHP_4887
EXPRESS AIR,05-09-2010,SHP_4888
DELIVERY TRUCK,04-09-2010,SHP_4889
REGULAR AIR,01-02-2010,SHP_4890
REGULAR AIR,25-06-2011,SHP_4891
REGULAR AIR,27-02-2010,SHP_4892
EXPRESS AIR,11-11-2010,SHP_4893
REGULAR AIR,27-07-2012,SHP_4894
REGULAR AIR,23-07-2011,SHP_4895
DELIVERY TRUCK,04-12-2012,SHP_4896
REGULAR AIR,20-08-2012,SHP_4897
REGULAR AIR,23-08-2012,SHP_4898
EXPRESS AIR,30-08-2011,SHP_4899
REGULAR AIR,14-10-2010,SHP_4900
REGULAR AIR,13-10-2010,SHP_4901
REGULAR AIR,29-01-2012,SHP_4902
DELIVERY TRUCK,18-04-2009,SHP_4903
REGULAR AIR,17-01-2010,SHP_4904
REGULAR AIR,21-12-2012,SHP_4905
REGULAR AIR,23-12-2012,SHP_4906
REGULAR AIR,18-03-2009,SHP_4907
DELIVERY TRUCK,19-09-2011,SHP_4908
DELIVERY TRUCK,31-03-2009,SHP_4909
REGULAR AIR,22-10-2009,SHP_4910
DELIVERY TRUCK,23-10-2009,SHP_4911
REGULAR AIR,29-05-2011,SHP_4912
DELIVERY TRUCK,03-08-2010,SHP_4913
DELIVERY TRUCK,28-05-2010,SHP_4914
REGULAR AIR,28-05-2010,SHP_4915
REGULAR AIR,16-08-2009,SHP_4916
REGULAR AIR,03-05-2009,SHP_4917
REGULAR AIR,01-05-2009,SHP_4918
REGULAR AIR,21-06-2011,SHP_4919
EXPRESS AIR,26-10-2009,SHP_4920
REGULAR AIR,10-09-2010,SHP_4921
REGULAR AIR,08-09-2010,SHP_4922
REGULAR AIR,27-09-2009,SHP_4923
DELIVERY TRUCK,25-12-2012,SHP_4924
REGULAR AIR,11-04-2010,SHP_4925
EXPRESS AIR,13-08-2010,SHP_4926
REGULAR AIR,15-08-2010,SHP_4927
REGULAR AIR,05-10-2011,SHP_4928
DELIVERY TRUCK,04-10-2011,SHP_4929
REGULAR AIR,23-11-2010,SHP_4930
REGULAR AIR,29-08-2010,SHP_4931
EXPRESS AIR,29-12-2010,SHP_4932
REGULAR AIR,02-11-2011,SHP_4933
DELIVERY TRUCK,27-07-2012,SHP_4934
REGULAR AIR,17-06-2009,SHP_4935
REGULAR AIR,27-01-2010,SHP_4936
EXPRESS AIR,25-01-2010,SHP_4937
EXPRESS AIR,21-10-2012,SHP_4938
REGULAR AIR,18-10-2009,SHP_4939
REGULAR AIR,20-10-2009,SHP_4940
DELIVERY TRUCK,01-02-2011,SHP_4941
EXPRESS AIR,23-08-2010,SHP_4942
REGULAR AIR,23-11-2011,SHP_4943
REGULAR AIR,09-04-2010,SHP_4944
REGULAR AIR,05-02-2010,SHP_4945
REGULAR AIR,12-09-2012,SHP_4946
REGULAR AIR,25-02-2010,SHP_4947
EXPRESS AIR,02-03-2010,SHP_4948
EXPRESS AIR,30-01-2010,SHP_4949
REGULAR AIR,16-08-2011,SHP_4950
REGULAR AIR,29-04-2012,SHP_4951
DELIVERY TRUCK,06-05-2012,SHP_4952
REGULAR AIR,07-02-2009,SHP_4953
EXPRESS AIR,08-02-2009,SHP_4954
REGULAR AIR,27-07-2011,SHP_4955
REGULAR AIR,23-07-2011,SHP_4956
REGULAR AIR,19-04-2011,SHP_4957
REGULAR AIR,17-04-2009,SHP_4958
EXPRESS AIR,29-09-2009,SHP_4959
REGULAR AIR,24-09-2010,SHP_4960
DELIVERY TRUCK,05-02-2011,SHP_4961
REGULAR AIR,04-05-2010,SHP_4962
EXPRESS AIR,05-05-2010,SHP_4963
DELIVERY TRUCK,11-12-2012,SHP_4964
DELIVERY TRUCK,12-12-2012,SHP_4965
REGULAR AIR,11-12-2012,SHP_4966
EXPRESS AIR,30-05-2012,SHP_4967
REGULAR AIR,24-11-2011,SHP_4968
REGULAR AIR,09-10-2009,SHP_4969
REGULAR AIR,12-08-2012,SHP_4970
DELIVERY TRUCK,27-08-2011,SHP_4971
REGULAR AIR,26-08-2011,SHP_4972
REGULAR AIR,21-09-2011,SHP_4973
REGULAR AIR,22-10-2009,SHP_4974
REGULAR AIR,21-10-2009,SHP_4975
REGULAR AIR,03-10-2010,SHP_4976
REGULAR AIR,03-12-2011,SHP_4977
REGULAR AIR,24-07-2009,SHP_4978
REGULAR AIR,29-07-2009,SHP_4979
REGULAR AIR,30-12-2011,SHP_4980
REGULAR AIR,10-09-2009,SHP_4981
REGULAR AIR,24-03-2011,SHP_4982
DELIVERY TRUCK,05-08-2009,SHP_4983
REGULAR AIR,20-01-2010,SHP_4984
REGULAR AIR,19-01-2010,SHP_4985
REGULAR AIR,14-02-2012,SHP_4986
REGULAR AIR,17-09-2009,SHP_4987
REGULAR AIR,02-07-2009,SHP_4988
DELIVERY TRUCK,03-07-2009,SHP_4989
REGULAR AIR,22-07-2009,SHP_4990
REGULAR AIR,21-06-2009,SHP_4991
REGULAR AIR,18-03-2012,SHP_4992
DELIVERY TRUCK,16-03-2012,SHP_4993
EXPRESS AIR,24-08-2009,SHP_4994
REGULAR AIR,13-06-2010,SHP_4995
REGULAR AIR,16-06-2010,SHP_4996
REGULAR AIR,11-06-2010,SHP_4997
REGULAR AIR,24-03-2009,SHP_4998
REGULAR AIR,25-03-2009,SHP_4999
REGULAR AIR,23-03-2010,SHP_5000
REGULAR AIR,31-08-2010,SHP_5001
REGULAR AIR,06-10-2011,SHP_5002
REGULAR AIR,07-12-2010,SHP_5003
REGULAR AIR,27-05-2011,SHP_5004
EXPRESS AIR,03-12-2009,SHP_5005
REGULAR AIR,25-07-2011,SHP_5006
REGULAR AIR,26-07-2011,SHP_5007
REGULAR AIR,27-07-2011,SHP_5008
DELIVERY TRUCK,19-06-2011,SHP_5009
DELIVERY TRUCK,13-03-2010,SHP_5010
REGULAR AIR,20-03-2010,SHP_5011
REGULAR AIR,19-04-2009,SHP_5012
REGULAR AIR,08-05-2011,SHP_5013
REGULAR AIR,06-05-2011,SHP_5014
REGULAR AIR,24-09-2009,SHP_5015
REGULAR AIR,17-05-2010,SHP_5016
EXPRESS AIR,30-06-2012,SHP_5017
REGULAR AIR,31-05-2009,SHP_5018
REGULAR AIR,08-10-2012,SHP_5019
REGULAR AIR,13-06-2011,SHP_5020
REGULAR AIR,13-01-2012,SHP_5021
DELIVERY TRUCK,13-01-2012,SHP_5022
DELIVERY TRUCK,14-01-2012,SHP_5023
DELIVERY TRUCK,15-01-2012,SHP_5024
REGULAR AIR,10-10-2010,SHP_5025
EXPRESS AIR,14-07-2012,SHP_5026
REGULAR AIR,14-07-2012,SHP_5027
REGULAR AIR,11-10-2010,SHP_5028
REGULAR AIR,26-09-2012,SHP_5029
DELIVERY TRUCK,29-08-2010,SHP_5030
REGULAR AIR,29-10-2009,SHP_5031
REGULAR AIR,29-03-2011,SHP_5032
REGULAR AIR,28-03-2011,SHP_5033
REGULAR AIR,29-02-2012,SHP_5034
REGULAR AIR,10-01-2010,SHP_5035
DELIVERY TRUCK,29-03-2009,SHP_5036
REGULAR AIR,09-10-2012,SHP_5037
DELIVERY TRUCK,21-05-2010,SHP_5038
REGULAR AIR,22-05-2010,SHP_5039
REGULAR AIR,23-05-2010,SHP_5040
REGULAR AIR,13-06-2009,SHP_5041
EXPRESS AIR,14-06-2009,SHP_5042
REGULAR AIR,17-08-2012,SHP_5043
EXPRESS AIR,13-12-2010,SHP_5044
REGULAR AIR,21-09-2009,SHP_5045
REGULAR AIR,22-09-2009,SHP_5046
REGULAR AIR,17-06-2011,SHP_5047
REGULAR AIR,06-03-2012,SHP_5048
EXPRESS AIR,20-10-2009,SHP_5049
REGULAR AIR,19-10-2009,SHP_5050
REGULAR AIR,21-10-2009,SHP_5051
REGULAR AIR,08-01-2011,SHP_5052
DELIVERY TRUCK,09-01-2011,SHP_5053
REGULAR AIR,28-06-2010,SHP_5054
DELIVERY TRUCK,15-03-2009,SHP_5055
DELIVERY TRUCK,14-03-2009,SHP_5056
REGULAR AIR,15-04-2012,SHP_5057
REGULAR AIR,14-04-2012,SHP_5058
DELIVERY TRUCK,07-01-2012,SHP_5059
REGULAR AIR,18-03-2011,SHP_5060
REGULAR AIR,30-10-2009,SHP_5061
REGULAR AIR,28-10-2009,SHP_5062
REGULAR AIR,06-08-2010,SHP_5063
REGULAR AIR,03-04-2010,SHP_5064
DELIVERY TRUCK,01-04-2010,SHP_5065
REGULAR AIR,09-01-2011,SHP_5066
REGULAR AIR,15-01-2009,SHP_5067
DELIVERY TRUCK,15-01-2009,SHP_5068
REGULAR AIR,13-01-2009,SHP_5069
REGULAR AIR,30-07-2010,SHP_5070
REGULAR AIR,01-08-2010,SHP_5071
REGULAR AIR,19-11-2010,SHP_5072
REGULAR AIR,19-12-2009,SHP_5073
REGULAR AIR,01-10-2011,SHP_5074
REGULAR AIR,30-09-2011,SHP_5075
DELIVERY TRUCK,21-11-2009,SHP_5076
REGULAR AIR,22-11-2009,SHP_5077
REGULAR AIR,24-04-2010,SHP_5078
EXPRESS AIR,08-05-2010,SHP_5079
REGULAR AIR,14-01-2009,SHP_5080
DELIVERY TRUCK,23-02-2009,SHP_5081
DELIVERY TRUCK,23-03-2011,SHP_5082
REGULAR AIR,21-03-2011,SHP_5083
REGULAR AIR,11-11-2011,SHP_5084
REGULAR AIR,22-03-2010,SHP_5085
REGULAR AIR,27-02-2009,SHP_5086
REGULAR AIR,13-08-2011,SHP_5087
EXPRESS AIR,31-01-2010,SHP_5088
REGULAR AIR,08-05-2011,SHP_5089
REGULAR AIR,11-10-2012,SHP_5090
DELIVERY TRUCK,12-10-2012,SHP_5091
REGULAR AIR,04-01-2011,SHP_5092
EXPRESS AIR,20-07-2010,SHP_5093
REGULAR AIR,20-07-2010,SHP_5094
REGULAR AIR,26-11-2010,SHP_5095
REGULAR AIR,01-09-2011,SHP_5096
DELIVERY TRUCK,06-03-2009,SHP_5097
EXPRESS AIR,11-07-2009,SHP_5098
EXPRESS AIR,30-03-2012,SHP_5099
REGULAR AIR,30-03-2012,SHP_5100
REGULAR AIR,31-07-2012,SHP_5101
EXPRESS AIR,31-07-2012,SHP_5102
REGULAR AIR,09-12-2012,SHP_5103
REGULAR AIR,10-12-2012,SHP_5104
DELIVERY TRUCK,12-09-2012,SHP_5105
EXPRESS AIR,13-12-2011,SHP_5106
REGULAR AIR,14-12-2011,SHP_5107
REGULAR AIR,08-01-2012,SHP_5108
REGULAR AIR,07-10-2012,SHP_5109
EXPRESS AIR,19-08-2010,SHP_5110
REGULAR AIR,30-12-2012,SHP_5111
REGULAR AIR,03-04-2012,SHP_5112
EXPRESS AIR,20-04-2009,SHP_5113
REGULAR AIR,19-09-2012,SHP_5114
REGULAR AIR,01-08-2009,SHP_5115
REGULAR AIR,13-01-2012,SHP_5116
REGULAR AIR,22-04-2011,SHP_5117
REGULAR AIR,12-10-2010,SHP_5118
REGULAR AIR,04-08-2009,SHP_5119
REGULAR AIR,05-08-2009,SHP_5120
REGULAR AIR,17-12-2009,SHP_5121
REGULAR AIR,16-12-2009,SHP_5122
DELIVERY TRUCK,24-05-2009,SHP_5123
REGULAR AIR,26-04-2012,SHP_5124
EXPRESS AIR,19-10-2011,SHP_5125
REGULAR AIR,08-05-2009,SHP_5126
REGULAR AIR,27-12-2012,SHP_5127
DELIVERY TRUCK,13-06-2011,SHP_5128
REGULAR AIR,14-06-2011,SHP_5129
REGULAR AIR,25-11-2009,SHP_5130
REGULAR AIR,11-11-2010,SHP_5131
REGULAR AIR,27-02-2011,SHP_5132
REGULAR AIR,10-08-2010,SHP_5133
REGULAR AIR,02-02-2011,SHP_5134
REGULAR AIR,05-01-2009,SHP_5135
REGULAR AIR,10-01-2009,SHP_5136
REGULAR AIR,07-01-2009,SHP_5137
REGULAR AIR,14-09-2011,SHP_5138
EXPRESS AIR,01-12-2010,SHP_5139
DELIVERY TRUCK,30-03-2012,SHP_5140
REGULAR AIR,13-04-2010,SHP_5141
REGULAR AIR,11-04-2010,SHP_5142
EXPRESS AIR,11-04-2010,SHP_5143
REGULAR AIR,20-02-2012,SHP_5144
REGULAR AIR,08-08-2012,SHP_5145
REGULAR AIR,28-08-2010,SHP_5146
REGULAR AIR,27-08-2010,SHP_5147
REGULAR AIR,26-08-2011,SHP_5148
REGULAR AIR,02-10-2012,SHP_5149
EXPRESS AIR,14-01-2011,SHP_5150
DELIVERY TRUCK,14-01-2012,SHP_5151
REGULAR AIR,14-01-2012,SHP_5152
REGULAR AIR,17-04-2012,SHP_5153
REGULAR AIR,18-11-2009,SHP_5154
REGULAR AIR,17-11-2009,SHP_5155
EXPRESS AIR,19-11-2009,SHP_5156
REGULAR AIR,26-02-2012,SHP_5157
DELIVERY TRUCK,12-03-2009,SHP_5158
EXPRESS AIR,13-03-2009,SHP_5159
REGULAR AIR,31-07-2012,SHP_5160
REGULAR AIR,30-07-2012,SHP_5161
REGULAR AIR,01-08-2012,SHP_5162
REGULAR AIR,24-04-2011,SHP_5163
REGULAR AIR,16-02-2012,SHP_5164
REGULAR AIR,21-02-2012,SHP_5165
REGULAR AIR,18-02-2012,SHP_5166
REGULAR AIR,23-02-2012,SHP_5167
REGULAR AIR,02-02-2011,SHP_5168
REGULAR AIR,29-01-2012,SHP_5169
REGULAR AIR,29-11-2011,SHP_5170
DELIVERY TRUCK,08-07-2011,SHP_5171
REGULAR AIR,26-05-2012,SHP_5172
REGULAR AIR,19-05-2009,SHP_5173
REGULAR AIR,18-05-2009,SHP_5174
EXPRESS AIR,09-12-2009,SHP_5175
REGULAR AIR,03-04-2010,SHP_5176
DELIVERY TRUCK,06-04-2012,SHP_5177
REGULAR AIR,23-11-2010,SHP_5178
REGULAR AIR,11-05-2012,SHP_5179
REGULAR AIR,12-05-2012,SHP_5180
REGULAR AIR,13-05-2012,SHP_5181
REGULAR AIR,05-07-2012,SHP_5182
REGULAR AIR,11-12-2011,SHP_5183
REGULAR AIR,31-12-2011,SHP_5184
EXPRESS AIR,12-07-2012,SHP_5185
REGULAR AIR,30-12-2009,SHP_5186
EXPRESS AIR,08-10-2009,SHP_5187
DELIVERY TRUCK,18-07-2012,SHP_5188
REGULAR AIR,25-07-2012,SHP_5189
REGULAR AIR,17-08-2010,SHP_5190
REGULAR AIR,30-10-2010,SHP_5191
DELIVERY TRUCK,26-07-2010,SHP_5192
